PERIOD,PSGC,PROVINCE,LOCATION,GLOBAL_MORANS_I,LOCAL_MORANS_I,LOCAL_MORAN_CLUSTER,GI_STAR_Z_SCORE,GI_STAR_P_VALUE,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,AUTOMATIC_ALERT,ALERT_REASON
2027-06,1208001000,Sarangani,ALABEL,0.5155470764706674,0.06524098711426973,NOT_SIGNIFICANT,-0.7204202678079812,0.47126627476277716,NOT_SIGNIFICANT,0,0,0,NONE
2027-06,1208002000,Sarangani,GLAN,0.5155470764706674,0.6454418293222676,LOW-LOW,-1.37726356663409,0.16843077506669601,NOT_SIGNIFICANT,0,0,0,NONE
2027-06,1208003000,Sarangani,KIAMBA,0.5155470764706674,0.09125905638987492,NOT_SIGNIFICANT,-0.7195009391469048,0.47183232378296747,NOT_SIGNIFICANT,0,0,0,NONE
2027-06,1208004000,Sarangani,MAASIM,0.5155470764706674,0.007982832936206243,NOT_SIGNIFICANT,0.16778840747481505,0.866749742698967,NOT_SIGNIFICANT,0,0,0,NONE
2027-06,1208005000,Sarangani,MAITUM,0.5155470764706674,0.5802710037563142,LOW-LOW,-1.4752550139970546,0.14014399595205612,NOT_SIGNIFICANT,0,0,0,NONE
2027-06,1208006000,Sarangani,MALAPATAN,0.5155470764706674,0.678813040914825,LOW-LOW,-1.37726356663409,0.16843077506669601,NOT_SIGNIFICANT,0,0,0,NONE
2027-06,1208007000,Sarangani,MALUNGON,0.5155470764706674,0.0041367774275338845,NOT_SIGNIFICANT,1.099529467094892,0.27153718818584904,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-06,1230800000,General Santos City,GENERAL SANTOS,0.5155470764706674,0.10128883058964867,NOT_SIGNIFICANT,0.6169373480271821,0.5372760511763202,NOT_SIGNIFICANT,0,0,0,TESTING_CENTER_GAP+CENTER_EXPANSION_PENDING
2027-07,1204701000,Cotabato,ALAMADA,0.5147172177916954,0.9456528547426118,LOW-LOW,-1.8393663448799524,0.06586132077101517,COLD_SPOT_90,0,0,0,NONE
2027-07,1204702000,Cotabato,CARMEN,0.5147172177916954,0.9239521525866192,LOW-LOW,-2.20647566574116,0.027350712227135615,COLD_SPOT_95,0,0,0,NONE
2027-07,1204703000,Cotabato,KABACAN,0.5147172177916954,-0.054917314179467554,NOT_SIGNIFICANT,-1.122898377908589,0.26148065652345576,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204704000,Cotabato,KIDAPAWAN,0.5147172177916954,-0.11017240334139249,NOT_SIGNIFICANT,-0.9210932048605861,0.3570017676185435,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204705000,Cotabato,LIBUNGAN,0.5147172177916954,0.18469134227708803,NOT_SIGNIFICANT,-2.2046349957929325,0.027479717969909084,COLD_SPOT_95,0,0,0,NONE
2027-07,1204706000,Cotabato,MAGPET,0.5147172177916954,0.21026424179452258,NOT_SIGNIFICANT,-0.909496560434744,0.36308807258544695,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204707000,Cotabato,MAKILALA,0.5147172177916954,0.05159147478944128,NOT_SIGNIFICANT,-0.4261248665964208,0.6700168614345148,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204708000,Cotabato,MATALAM,0.5147172177916954,-0.06682026108743538,NOT_SIGNIFICANT,0.08025885117691213,0.9360313845987502,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1204709000,Cotabato,MIDSAYAP,0.5147172177916954,0.06274317769885529,NOT_SIGNIFICANT,-1.0654167093497484,0.28668739861114734,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1204710000,Cotabato,M'LANG,0.5147172177916954,-0.045905092448112854,NOT_SIGNIFICANT,-0.21895792972079128,0.8266828197598342,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204711000,Cotabato,PIGKAWAYAN,0.5147172177916954,0.6043126722677855,LOW-LOW,-1.3379396959120622,0.18091609562501243,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204712000,Cotabato,PIKIT,0.5147172177916954,0.8243356629145245,LOW-LOW,-1.6523652510380071,0.0984601148373452,COLD_SPOT_90,0,0,0,NONE
2027-07,1204713000,Cotabato,PRESIDENT ROXAS,0.5147172177916954,0.3365309799638579,NOT_SIGNIFICANT,-1.3181824951069088,0.18744256392535252,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204714000,Cotabato,TULUNAN,0.5147172177916954,-0.0984329187937576,NOT_SIGNIFICANT,0.6201330283123552,0.5351702089763706,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204715000,Cotabato,ANTIPAS,0.5147172177916954,-0.8652235207717763,HIGH-LOW,-1.1297624820172116,0.25857632112573137,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204716000,Cotabato,BANISILAN,0.5147172177916954,1.1904993692645789,LOW-LOW,-2.093891874497941,0.036269613267100764,COLD_SPOT_95,0,0,0,NONE
2027-07,1204717000,Cotabato,ALEOSAN,0.5147172177916954,0.3335629282581214,NOT_SIGNIFICANT,-1.5933096181601527,0.11109075005608106,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1204718000,Cotabato,ARAKAN,0.5147172177916954,0.29254283946661797,NOT_SIGNIFICANT,-0.9947156914078208,0.3198745605591995,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206302000,South Cotabato,BANGA,0.5147172177916954,1.102756727222541,HIGH-HIGH,3.9097839790721993,9.23786964913449e-05,HOT_SPOT_99,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1206306000,South Cotabato,KORONADAL,0.5147172177916954,2.822975675207024,HIGH-HIGH,3.6234811302811782,0.0002906644182244812,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+CENTER_EXPANSION_PENDING
2027-07,1206311000,South Cotabato,NORALA,0.5147172177916954,2.2943380188019007,HIGH-HIGH,3.71168887043139,0.00020588095934086944,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING
2027-07,1206312000,South Cotabato,POLOMOLOK,0.5147172177916954,0.2912601480932465,NOT_SIGNIFICANT,1.01088129222204,0.31207324891708854,NOT_SIGNIFICANT,0,0,0,CENTER_EXPANSION_PENDING
2027-07,1206313000,South Cotabato,SURALLAH,0.5147172177916954,0.29149171916340566,NOT_SIGNIFICANT,1.3615871444165117,0.17332821458842074,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206314000,South Cotabato,TAMPAKAN,0.5147172177916954,2.424604638355132,HIGH-HIGH,3.330711159273195,0.0008662443562217089,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1206315000,South Cotabato,TANTANGAN,0.5147172177916954,2.0162975716820473,HIGH-HIGH,3.326023914981167,0.000880943698645213,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING
2027-07,1206316000,South Cotabato,T'BOLI,0.5147172177916954,-0.17660171726685384,NOT_SIGNIFICANT,1.1844835181918933,0.23622171681606785,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206317000,South Cotabato,TUPI,0.5147172177916954,0.7017294891091487,HIGH-HIGH,2.566128811287385,0.01028406295826554,HOT_SPOT_95,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+CENTER_EXPANSION_PENDING
2027-07,1206318000,South Cotabato,SANTO NIÑO,0.5147172177916954,1.6725571683184413,HIGH-HIGH,2.586782382183961,0.009687675447966362,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2027-07,1206319000,South Cotabato,LAKE SEBU,0.5147172177916954,0.09745196369376723,NOT_SIGNIFICANT,-1.3538885971617916,0.17577192198308345,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206501000,Sultan Kudarat,BAGUMBAYAN,0.5147172177916954,0.0697904943862162,NOT_SIGNIFICANT,1.0006470002748076,0.31699749890359763,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206502000,Sultan Kudarat,COLUMBIO,0.5147172177916954,1.434173112580468,HIGH-HIGH,2.461423827631269,0.013838678012021126,HOT_SPOT_95,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1206503000,Sultan Kudarat,ESPERANZA,0.5147172177916954,-0.006363665772211759,NOT_SIGNIFICANT,-0.015543551733728345,0.9875985394232423,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206504000,Sultan Kudarat,ISULAN,0.5147172177916954,0.1815567359907684,NOT_SIGNIFICANT,1.1686004430608672,0.24256464966059532,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1206505000,Sultan Kudarat,KALAMANSIG,0.5147172177916954,0.6317062344668344,LOW-LOW,-1.6034413998395771,0.10883723702006949,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206506000,Sultan Kudarat,LEBAK,0.5147172177916954,0.09871528810199809,NOT_SIGNIFICANT,-0.5674559208366737,0.5704044661408869,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206507000,Sultan Kudarat,LUTAYAN,0.5147172177916954,-0.33387187432056215,NOT_SIGNIFICANT,2.7474754686899967,0.006005600135023135,HOT_SPOT_99,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1206508000,Sultan Kudarat,LAMBAYONG,0.5147172177916954,-8.894629159781047e-05,NOT_SIGNIFICANT,0.8426005092512702,0.3994519061833658,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1206509000,Sultan Kudarat,PALIMBANG,0.5147172177916954,1.1730180001055166,LOW-LOW,-2.169170817233857,0.030069717822599446,COLD_SPOT_95,0,0,0,NONE
2027-07,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,0.5147172177916954,-0.043271223749332816,NOT_SIGNIFICANT,1.4277281346372566,0.15337012486764615,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1206511000,Sultan Kudarat,TACURONG,0.5147172177916954,1.162910865648636,HIGH-HIGH,2.3820256227184364,0.017217699401438715,HOT_SPOT_95,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING
2027-07,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,0.5147172177916954,0.4008447045658332,LOW-LOW,-1.2948313434475092,0.19537841693646651,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208001000,Sarangani,ALABEL,0.5147172177916954,0.06767477837338616,NOT_SIGNIFICANT,-0.7260162870504341,0.4678287860410981,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208002000,Sarangani,GLAN,0.5147172177916954,0.6531264216833652,LOW-LOW,-1.3858799581014123,0.1657835615995744,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208003000,Sarangani,KIAMBA,0.5147172177916954,0.09525695197741846,NOT_SIGNIFICANT,-0.7355120704914696,0.4620276915454633,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208004000,Sarangani,MAASIM,0.5147172177916954,0.007203498349086621,NOT_SIGNIFICANT,0.1590528527424473,0.8736272333189454,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208005000,Sarangani,MAITUM,0.5147172177916954,0.5850097795857335,LOW-LOW,-1.4827165167257816,0.13814974446229197,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208006000,Sarangani,MALAPATAN,0.5147172177916954,0.6876043331937949,LOW-LOW,-1.3858799581014123,0.1657835615995744,NOT_SIGNIFICANT,0,0,0,NONE
2027-07,1208007000,Sarangani,MALUNGON,0.5147172177916954,-3.31332718357871e-05,NOT_SIGNIFICANT,1.0991868092107222,0.2716865911357632,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-07,1230800000,General Santos City,GENERAL SANTOS,0.5147172177916954,0.09811172840708647,NOT_SIGNIFICANT,0.6091234053372397,0.5424426448130041,NOT_SIGNIFICANT,0,0,0,CENTER_EXPANSION_PENDING
2027-08,1204701000,Cotabato,ALAMADA,0.5138042010263971,0.9449325420497099,LOW-LOW,-1.8384073510867254,0.0660024027202089,COLD_SPOT_90,0,0,0,NONE
2027-08,1204702000,Cotabato,CARMEN,0.5138042010263971,0.9252937118913026,LOW-LOW,-2.2047533262913914,0.027471408863911383,COLD_SPOT_95,0,0,0,NONE
2027-08,1204703000,Cotabato,KABACAN,0.5138042010263971,-0.05571018954496799,NOT_SIGNIFICANT,-1.1242954574547515,0.2608877048205499,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204704000,Cotabato,KIDAPAWAN,0.5138042010263971,-0.11418653552154104,NOT_SIGNIFICANT,-0.9177937764883046,0.35872684109374253,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204705000,Cotabato,LIBUNGAN,0.5138042010263971,0.1832062416438824,NOT_SIGNIFICANT,-2.203774889065966,0.027540179393486564,COLD_SPOT_95,0,0,0,NONE
2027-08,1204706000,Cotabato,MAGPET,0.5138042010263971,0.20902301581501145,NOT_SIGNIFICANT,-0.9061907178729156,0.3648349151457032,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204707000,Cotabato,MAKILALA,0.5138042010263971,0.05084781917328492,NOT_SIGNIFICANT,-0.4226399934499713,0.6725579426165925,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204708000,Cotabato,MATALAM,0.5138042010263971,-0.06860133617700057,NOT_SIGNIFICANT,0.08415758397482351,0.932931141586389,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1204709000,Cotabato,MIDSAYAP,0.5138042010263971,0.06337919795614416,NOT_SIGNIFICANT,-1.0634202666540231,0.28759140600044975,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1204710000,Cotabato,M'LANG,0.5138042010263971,-0.0458796864373849,NOT_SIGNIFICANT,-0.2168834268580165,0.8282991936585686,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204711000,Cotabato,PIGKAWAYAN,0.5138042010263971,0.6031486865557963,LOW-LOW,-1.3365907138829938,0.18135627183652847,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204712000,Cotabato,PIKIT,0.5138042010263971,0.8261698721699292,LOW-LOW,-1.6538219615625478,0.0981636923756317,COLD_SPOT_90,0,0,0,NONE
2027-08,1204713000,Cotabato,PRESIDENT ROXAS,0.5138042010263971,0.3355254719873155,NOT_SIGNIFICANT,-1.3175424716429778,0.18765685446056934,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204714000,Cotabato,TULUNAN,0.5138042010263971,-0.09730427224108268,NOT_SIGNIFICANT,0.6099488015807413,0.5418957234317299,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204715000,Cotabato,ANTIPAS,0.5138042010263971,-0.8644152570880688,HIGH-LOW,-1.1310915125100167,0.25801657626596053,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204716000,Cotabato,BANISILAN,0.5138042010263971,1.1923561009387016,LOW-LOW,-2.0958631487900106,0.036094332554112964,COLD_SPOT_95,0,0,0,NONE
2027-08,1204717000,Cotabato,ALEOSAN,0.5138042010263971,0.32960212231196984,NOT_SIGNIFICANT,-1.5938420612132491,0.11097141410469918,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1204718000,Cotabato,ARAKAN,0.5138042010263971,0.29199896433211237,NOT_SIGNIFICANT,-0.9942417065260511,0.32010520795796293,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206302000,South Cotabato,BANGA,0.5138042010263971,1.0915950279964985,HIGH-HIGH,3.9012862483691757,9.568292726666148e-05,HOT_SPOT_99,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1206306000,South Cotabato,KORONADAL,0.5138042010263971,2.81160324593355,HIGH-HIGH,3.6066981223555277,0.0003101180932908933,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+CENTER_EXPANSION_PENDING
2027-08,1206311000,South Cotabato,NORALA,0.5138042010263971,2.2889476592818965,HIGH-HIGH,3.708559346839412,0.00020844180994533166,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING
2027-08,1206312000,South Cotabato,POLOMOLOK,0.5138042010263971,0.29449386297696983,NOT_SIGNIFICANT,1.0163102195726723,0.30948168356575667,NOT_SIGNIFICANT,0,0,0,CENTER_EXPANSION_PENDING
2027-08,1206313000,South Cotabato,SURALLAH,0.5138042010263971,0.2862758197729099,NOT_SIGNIFICANT,1.3491712417349782,0.17728196962896725,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206314000,South Cotabato,TAMPAKAN,0.5138042010263971,2.397172100973571,HIGH-HIGH,3.319232910543442,0.0009026510786147352,HOT_SPOT_99,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1206315000,South Cotabato,TANTANGAN,0.5138042010263971,2.026322658585245,HIGH-HIGH,3.3431491602472225,0.0008283336260045168,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING
2027-08,1206316000,South Cotabato,T'BOLI,0.5138042010263971,-0.17973308974321842,NOT_SIGNIFICANT,1.1809836772020086,0.23760920771232652,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206317000,South Cotabato,TUPI,0.5138042010263971,0.6987038932543496,HIGH-HIGH,2.5612827578154316,0.010428644024299903,HOT_SPOT_95,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+CENTER_EXPANSION_PENDING
2027-08,1206318000,South Cotabato,SANTO NIÑO,0.5138042010263971,1.663385587988796,HIGH-HIGH,2.5797443907981514,0.009887346962346435,HOT_SPOT_99,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2027-08,1206319000,South Cotabato,LAKE SEBU,0.5138042010263971,0.10028914787690632,NOT_SIGNIFICANT,-1.3598306667746702,0.17388351549272818,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206501000,Sultan Kudarat,BAGUMBAYAN,0.5138042010263971,0.07001888908969182,NOT_SIGNIFICANT,0.9937846674755136,0.32032771224661993,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206502000,Sultan Kudarat,COLUMBIO,0.5138042010263971,1.413006310625672,HIGH-HIGH,2.4481629592806846,0.014358669747763456,HOT_SPOT_95,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1206503000,Sultan Kudarat,ESPERANZA,0.5138042010263971,-0.006308798551771926,NOT_SIGNIFICANT,-0.014537504814423908,0.9884011579054504,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206504000,Sultan Kudarat,ISULAN,0.5138042010263971,0.18237588526947449,NOT_SIGNIFICANT,1.1693918575143107,0.24224578892269943,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1206505000,Sultan Kudarat,KALAMANSIG,0.5138042010263971,0.6327770145146344,LOW-LOW,-1.605816732267951,0.10831418314294732,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206506000,Sultan Kudarat,LEBAK,0.5138042010263971,0.09806094367715797,NOT_SIGNIFICANT,-0.5651657764597634,0.5719610123098913,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206507000,Sultan Kudarat,LUTAYAN,0.5138042010263971,-0.3471573870902609,NOT_SIGNIFICANT,2.7580784535459695,0.005814224190175444,HOT_SPOT_99,1,10,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1206508000,Sultan Kudarat,LAMBAYONG,0.5138042010263971,-0.0008360970323767197,NOT_SIGNIFICANT,0.8682115719116726,0.3852785204605573,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1206509000,Sultan Kudarat,PALIMBANG,0.5138042010263971,1.1781956197146106,LOW-LOW,-2.1737035522230532,0.029727405723692587,COLD_SPOT_95,0,0,0,NONE
2027-08,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,0.5138042010263971,-0.011200228577080314,NOT_SIGNIFICANT,1.4454891688979716,0.14832053314917404,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1206511000,Sultan Kudarat,TACURONG,0.5138042010263971,1.1816765653731793,HIGH-HIGH,2.4016967880076687,0.016319228876886277,HOT_SPOT_95,1,10,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE+CENTER_EXPANSION_PENDING
2027-08,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,0.5138042010263971,0.4031844938865373,LOW-LOW,-1.2980997664863556,0.19425305455543773,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208001000,Sarangani,ALABEL,0.5138042010263971,0.06862113655800495,NOT_SIGNIFICANT,-0.721231589182365,0.47076703929214536,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208002000,Sarangani,GLAN,0.5138042010263971,0.6536110412325008,LOW-LOW,-1.3873357398310933,0.16533940981018191,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208003000,Sarangani,KIAMBA,0.5138042010263971,0.09515009338645444,NOT_SIGNIFICANT,-0.7430834348170953,0.4574311680315881,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208004000,Sarangani,MAASIM,0.5138042010263971,0.007612566205955749,NOT_SIGNIFICANT,0.15987074497317455,0.8729828942009872,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208005000,Sarangani,MAITUM,0.5138042010263971,0.5844156729660416,LOW-LOW,-1.4833446503218688,0.1379828650135869,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208006000,Sarangani,MALAPATAN,0.5138042010263971,0.6891697676555814,LOW-LOW,-1.3873357398310933,0.16533940981018191,NOT_SIGNIFICANT,0,0,0,NONE
2027-08,1208007000,Sarangani,MALUNGON,0.5138042010263971,-0.0014200400799098565,NOT_SIGNIFICANT,1.1055687822243314,0.26891320803855434,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-08,1230800000,General Santos City,GENERAL SANTOS,0.5138042010263971,0.09701001675676124,NOT_SIGNIFICANT,0.607747090821782,0.5433552254371199,NOT_SIGNIFICANT,0,0,0,CENTER_EXPANSION_PENDING
2027-09,1204701000,Cotabato,ALAMADA,0.5135283754744503,0.9424081254398895,LOW-LOW,-1.8353056521751678,0.06646041407299676,COLD_SPOT_90,0,0,0,NONE
2027-09,1204702000,Cotabato,CARMEN,0.5135283754744503,0.925529626553186,LOW-LOW,-2.203495453534532,0.02755984706573151,COLD_SPOT_95,0,0,0,NONE
2027-09,1204703000,Cotabato,KABACAN,0.5135283754744503,-0.05628185972118868,NOT_SIGNIFICANT,-1.1258292416011741,0.26023780431201826,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204704000,Cotabato,KIDAPAWAN,0.5135283754744503,-0.11507025456075634,NOT_SIGNIFICANT,-0.9170169554863689,0.3591337552698499,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204705000,Cotabato,LIBUNGAN,0.5135283754744503,0.1819900507220039,NOT_SIGNIFICANT,-2.2007398932655695,0.027754442908541066,COLD_SPOT_95,0,0,0,NONE
2027-09,1204706000,Cotabato,MAGPET,0.5135283754744503,0.20827117813137794,NOT_SIGNIFICANT,-0.9047453518627424,0.3656003088237635,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204707000,Cotabato,MAKILALA,0.5135283754744503,0.05074788581895348,NOT_SIGNIFICANT,-0.4221736219196572,0.6728982936295604,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204708000,Cotabato,MATALAM,0.5135283754744503,-0.06882430767399969,NOT_SIGNIFICANT,0.08338274660138699,0.9335472069507167,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-09,1204709000,Cotabato,MIDSAYAP,0.5135283754744503,0.06296857088673781,NOT_SIGNIFICANT,-1.0609457479279374,0.2887145571179386,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-09,1204710000,Cotabato,M'LANG,0.5135283754744503,-0.04572435056911224,NOT_SIGNIFICANT,-0.21778799188615702,0.8275943010902346,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204711000,Cotabato,PIGKAWAYAN,0.5135283754744503,0.5986437562045721,LOW-LOW,-1.3324877397098616,0.18269996758661622,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2027-09,1204712000,Cotabato,PIKIT,0.5135283754744503,0.8254507652549483,LOW-LOW,-1.6529935501071022,0.09833217625119522,COLD_SPOT_90,0,0,0,NONE
2027-09,1204713000,Cotabato,PRESIDENT ROXAS,0.5135283754744503,0.33522725330401615,NOT_SIGNIFICANT,-1.3173084122316154,0.18773526659798478,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204714000,Cotabato,TULUNAN,0.5135283754744503,-0.09674168669865393,NOT_SIGNIFICANT,0.5998432692746097,0.5486106934786332,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204715000,Cotabato,ANTIPAS,0.5135283754744503,-0.8617218584265952,HIGH-LOW,-1.1310764319152093,0.2580229230102844,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204716000,Cotabato,BANISILAN,0.5135283754744503,1.1934935857707627,LOW-LOW,-2.0966668557946884,0.03602307648190331,COLD_SPOT_95,0,0,0,NONE
2027-09,1204717000,Cotabato,ALEOSAN,0.5135283754744503,0.3273148395329348,NOT_SIGNIFICANT,-1.5925611413531984,0.11125867671643033,NOT_SIGNIFICANT,0,0,0,NONE
2027-09,1204718000,Cotabato,ARAKAN,0.5135283754744503,0.29146812372446135,NOT_SIGNIFICANT,-0.9933525220561993,0.3205381903280309,NOT_SIGNIFICANT,0,0,0,NONE
