PERIOD,PSGC,PROVINCE,LOCATION,PREDICTED_CASES,ROLLING_12M_RATE_PER_100K,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE,ALERT_REASON,ALERT_TYPE,ALERT_STATUS
2029-11,1204717000,Cotabato,ALEOSAN,0.42834106211250483,8.313981502842262,NOT_SIGNIFICANT,0,0,60.99934819745284,MODERATE,57.525458304365095,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1204711000,Cotabato,PIGKAWAYAN,0.6792115997948381,6.692101289499364,NOT_SIGNIFICANT,0,0,60.28099472700374,MODERATE,60.365171901020624,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206302000,South Cotabato,BANGA,1.3216585157377374,11.894780357248107,HOT_SPOT_99,1,8,55.91301969162982,MODERATE,41.561982437977406,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1204701000,Cotabato,ALAMADA,0.49930914939657184,4.553190697010997,NOT_SIGNIFICANT,0,0,48.73238865398716,MODERATE,58.306235881632404,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206317000,South Cotabato,TUPI,1.1384213596719828,13.43062485708155,HOT_SPOT_95,1,8,48.28608544531966,MODERATE,36.52496293947999,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1204705000,Cotabato,LIBUNGAN,0.6255989155885435,9.953298345374632,NOT_SIGNIFICANT,0,0,45.5768927685544,MODERATE,37.81556818834245,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1204712000,Cotabato,PIKIT,0.31406044868716054,3.9434692956065556,NOT_SIGNIFICANT,0,0,38.39319981967204,LOW,50.34312334055691,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206511000,Sultan Kudarat,TACURONG,0.9073112579656056,17.32986354845327,HOT_SPOT_99,1,8,74.35473935973862,HIGH,52.25491801053892,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206311000,South Cotabato,NORALA,0.3691751567418368,17.845296010471582,HOT_SPOT_99,1,8,70.30404473703106,HIGH,48.52324246777477,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206306000,South Cotabato,KORONADAL,2.2160373920105525,23.386368199113253,HOT_SPOT_95,1,8,66.99187536908339,HIGH,52.527691772577406,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206318000,South Cotabato,SANTO NIÑO,0.3371140489934758,19.249607720541828,HOT_SPOT_95,1,8,64.74421594266259,MODERATE,45.969523381761825,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206315000,South Cotabato,TANTANGAN,0.3530598514637205,18.20661129689724,HOT_SPOT_99,1,8,62.393870709082,MODERATE,45.410200647063846,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206317000,South Cotabato,TUPI,0.5312340987512479,13.36972644227278,HOT_SPOT_95,1,8,60.60350039539229,MODERATE,43.69240855132748,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1204717000,Cotabato,ALEOSAN,0.11428478744975067,8.321736465765044,NOT_SIGNIFICANT,0,0,54.90211119855179,MODERATE,52.7464849960966,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1204705000,Cotabato,LIBUNGAN,0.2755433591744995,9.94058456757612,NOT_SIGNIFICANT,0,0,54.44739347602394,MODERATE,44.86594769754629,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1204711000,Cotabato,PIGKAWAYAN,0.15821743209541,6.710753388763506,NOT_SIGNIFICANT,0,0,50.82130837844574,MODERATE,53.0365771138796,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1204701000,Cotabato,ALAMADA,0.1488560323690128,4.567461000580643,NOT_SIGNIFICANT,0,0,49.23320906347549,MODERATE,58.0164366268035,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1204712000,Cotabato,PIKIT,0.13051706460473755,3.954757451098468,NOT_SIGNIFICANT,0,0,45.489714878822355,MODERATE,54.75983638022919,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-12,1206302000,South Cotabato,BANGA,0.3040075567410895,11.823872485976695,HOT_SPOT_99,1,8,45.485456052018954,MODERATE,35.183241830314586,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206311000,South Cotabato,NORALA,0.23207405615208818,17.751808508941846,HOT_SPOT_99,1,8,71.2692739778308,HIGH,47.54999352775286,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206511000,Sultan Kudarat,TACURONG,0.43336096232001253,17.248721681791494,HOT_SPOT_99,1,8,65.99195765910085,HIGH,46.05445943325584,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206318000,South Cotabato,SANTO NIÑO,0.2030104529759674,19.152983231800288,HOT_SPOT_95,1,8,64.35021416296824,MODERATE,45.5008817330282,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206315000,South Cotabato,TANTANGAN,0.2087176601523315,18.098492715134775,HOT_SPOT_99,1,8,63.27079465364343,MODERATE,44.101188808657824,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206306000,South Cotabato,KORONADAL,1.1245510112995392,23.27698549019897,HOT_SPOT_95,1,8,62.101916559286785,MODERATE,47.721646736895245,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1204705000,Cotabato,LIBUNGAN,0.3879984537162257,9.951388320604877,NOT_SIGNIFICANT,0,0,59.74938265758091,MODERATE,46.35966543947488,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1204701000,Cotabato,ALAMADA,0.12722740387177317,4.577125195745021,NOT_SIGNIFICANT,0,0,55.440066351867046,MODERATE,60.947572525337435,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1204711000,Cotabato,PIGKAWAYAN,0.10900454793699829,6.717302011412742,NOT_SIGNIFICANT,0,0,55.41476525844461,MODERATE,55.501062484735485,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1204717000,Cotabato,ALEOSAN,0.07422786971622386,8.320032146857661,NOT_SIGNIFICANT,0,0,54.8660877588227,MODERATE,51.41699629426884,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1204712000,Cotabato,PIKIT,0.09239507994744157,3.960926675826943,NOT_SIGNIFICANT,0,0,48.6885490104959,MODERATE,56.27561180957737,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206317000,South Cotabato,TUPI,0.2438633313121313,13.296332095468312,HOT_SPOT_95,1,8,47.30718226409099,MODERATE,36.147336139675815,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-01,1206302000,South Cotabato,BANGA,0.15572257581438,11.75369125414228,HOT_SPOT_99,1,8,45.40047543488036,MODERATE,34.84643609175035,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206511000,Sultan Kudarat,TACURONG,2.8584146108659114,17.044669160165835,HOT_SPOT_99,1,8,73.62984994590639,HIGH,51.752612860066776,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206315000,South Cotabato,TANTANGAN,1.6200249112285414,17.808630571696533,HOT_SPOT_99,1,8,70.7327611823413,HIGH,49.314335709226036,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206311000,South Cotabato,NORALA,0.7859153971515631,17.494326071371685,HOT_SPOT_99,1,8,65.21914654804816,HIGH,45.76873616242081,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1204717000,Cotabato,ALEOSAN,0.7125912390797666,8.292226053426662,NOT_SIGNIFICANT,0,0,63.84404077300179,MODERATE,57.651015537486415,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206306000,South Cotabato,KORONADAL,5.524971909403339,22.97375605367331,HOT_SPOT_95,1,8,63.65807681803331,MODERATE,49.42520608314207,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206302000,South Cotabato,BANGA,2.1891674826112677,11.575611765142472,HOT_SPOT_99,1,8,61.789292641988794,MODERATE,43.986819299472714,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206318000,South Cotabato,SANTO NIÑO,0.7164780337556397,18.879690307844147,HOT_SPOT_95,1,8,60.75518829401246,MODERATE,45.304899080361885,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1204705000,Cotabato,LIBUNGAN,0.8232387381388805,9.902215252142101,NOT_SIGNIFICANT,0,0,51.57076033350605,MODERATE,42.10258120371806,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1206317000,South Cotabato,TUPI,1.048124632641657,13.092159801647115,HOT_SPOT_95,1,8,49.07749089209821,MODERATE,37.85731256005516,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1204711000,Cotabato,PIGKAWAYAN,0.27373530896512965,6.7159282757964105,NOT_SIGNIFICANT,0,0,47.64339952778484,MODERATE,53.06653903365954,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1204712000,Cotabato,PIKIT,0.31588570035250846,3.966245748734453,NOT_SIGNIFICANT,0,0,43.40998963805707,LOW,54.88546984998406,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1204701000,Cotabato,ALAMADA,0.27798672592179374,4.58345081055319,NOT_SIGNIFICANT,0,0,41.72278816452089,LOW,53.04151925280382,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-02,1204716000,Cotabato,BANISILAN,0.17847077833423558,3.8473886717836474,NOT_SIGNIFICANT,0,0,36.065201861874826,LOW,44.703782589106375,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206311000,South Cotabato,NORALA,1.8716647561108646,17.56589662639448,HOT_SPOT_99,1,8,78.29876631769294,HIGH,54.45656558177616,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206511000,Sultan Kudarat,TACURONG,3.7211382783033757,17.1182489790545,HOT_SPOT_99,1,8,72.40254544831399,HIGH,50.707086601018304,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206318000,South Cotabato,SANTO NIÑO,1.737548504873318,18.942550475475546,HOT_SPOT_95,1,8,71.98329208754637,HIGH,53.277602396009215,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206306000,South Cotabato,KORONADAL,8.873728703512695,23.055285036203262,HOT_SPOT_90,1,8,68.13307673028051,HIGH,54.33114475247523,TRANSMISSION_PRESSURE_PROXY+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206315000,South Cotabato,TANTANGAN,1.355157486264683,17.76697154794962,HOT_SPOT_99,1,8,64.46011304760651,MODERATE,43.484572593095024,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1204711000,Cotabato,PIGKAWAYAN,0.6906655565731608,6.828310272010516,NOT_SIGNIFICANT,0,0,63.06534948538259,MODERATE,63.013304153177685,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206317000,South Cotabato,TUPI,1.805129879551688,13.081250961349493,HOT_SPOT_95,1,8,58.215023631939154,MODERATE,42.28535924762146,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1206302000,South Cotabato,BANGA,2.216759921382138,11.623598587558014,HOT_SPOT_99,1,8,57.081995391162486,MODERATE,39.687784092870814,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1204717000,Cotabato,ALEOSAN,0.38138633784670783,8.364263762026349,NOT_SIGNIFICANT,0,0,47.72647778298112,MODERATE,48.04432662357965,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1204705000,Cotabato,LIBUNGAN,0.8170848110209975,9.964742052749955,NOT_SIGNIFICANT,0,0,46.54697815436795,MODERATE,37.06948533885407,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1204701000,Cotabato,ALAMADA,0.3988874637850225,4.635982508008472,NOT_SIGNIFICANT,0,0,45.349330933743126,MODERATE,56.259350856638456,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1204712000,Cotabato,PIKIT,0.3552771717430841,4.016234002939513,NOT_SIGNIFICANT,0,0,41.26835160116328,LOW,52.96093519756093,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-03,1204716000,Cotabato,BANISILAN,0.2061128000071249,3.8857667252133923,NOT_SIGNIFICANT,0,0,34.14857672641949,LOW,43.062356094304164,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1206511000,Sultan Kudarat,TACURONG,3.177869655602614,17.278311111849906,HOT_SPOT_99,1,8,69.71128647893771,HIGH,48.30528157916027,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1206311000,South Cotabato,NORALA,1.0198111562924896,17.587158025611057,HOT_SPOT_99,1,8,67.60527890543885,HIGH,46.21819224822573,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1206315000,South Cotabato,TANTANGAN,1.1191518630013388,17.795474931766666,HOT_SPOT_99,1,8,64.05411592170219,MODERATE,43.23915072072815,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1206318000,South Cotabato,SANTO NIÑO,0.9503918983461254,18.988289752551925,HOT_SPOT_95,1,8,63.89510668310302,MODERATE,45.222978214080605,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1206306000,South Cotabato,KORONADAL,7.5229102396527585,23.272493908165917,HOT_SPOT_90,1,8,63.10749185180845,MODERATE,50.14879796655478,CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1204701000,Cotabato,ALAMADA,0.7860377404460949,4.788836165095884,NOT_SIGNIFICANT,0,0,57.798359659944474,MODERATE,62.941943864114144,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1206302000,South Cotabato,BANGA,1.8023138936855378,11.751402309904877,HOT_SPOT_99,1,8,53.87682820434888,MODERATE,36.76539453060025,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1204711000,Cotabato,PIGKAWAYAN,0.37930133340708216,6.912774692025264,NOT_SIGNIFICANT,0,0,50.1864778170911,MODERATE,54.80884219522465,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1204717000,Cotabato,ALEOSAN,0.25637994853855894,8.424353702248201,NOT_SIGNIFICANT,0,0,48.22038742256893,MODERATE,48.14473497091599,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1204705000,Cotabato,LIBUNGAN,0.6110016505627455,10.010599651723163,NOT_SIGNIFICANT,0,0,45.35481386238184,MODERATE,37.06640203801953,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1204712000,Cotabato,PIKIT,0.3021619176999803,4.067161399298126,NOT_SIGNIFICANT,0,0,42.36570650447768,LOW,53.46303643780145,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-04,1204716000,Cotabato,BANISILAN,0.1917215543669994,3.9307871625968263,NOT_SIGNIFICANT,0,0,36.33794878112908,LOW,44.76665553301196,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1206311000,South Cotabato,NORALA,0.3632346640305351,17.529339279109625,HOT_SPOT_99,1,6,65.59833924685086,HIGH,45.63060974327661,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1206511000,Sultan Kudarat,TACURONG,0.956561365722999,17.27217745076284,HOT_SPOT_99,1,6,64.62305233816616,MODERATE,44.8775460722185,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1206315000,South Cotabato,TANTANGAN,0.43815126508930996,17.766022654611067,HOT_SPOT_99,1,6,64.21776063875159,MODERATE,43.64539736494774,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1206318000,South Cotabato,SANTO NIÑO,0.3746408059247623,18.960742132030468,HOT_SPOT_95,1,6,64.12118441547213,MODERATE,45.69280365477887,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1204711000,Cotabato,PIGKAWAYAN,0.2246625145843991,6.973190866949275,NOT_SIGNIFICANT,0,0,62.00407016469678,MODERATE,61.68397765619652,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1204717000,Cotabato,ALEOSAN,0.18443621958692272,8.486543964860422,NOT_SIGNIFICANT,0,0,59.133017662541306,MODERATE,53.24114232172279,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1204705000,Cotabato,LIBUNGAN,0.4045544022008271,10.06269147475945,NOT_SIGNIFICANT,0,0,59.08207677310651,MODERATE,46.41566400534171,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1204712000,Cotabato,PIKIT,0.18351179408945595,4.10532405277298,NOT_SIGNIFICANT,0,0,52.66153516852703,MODERATE,60.66592337496559,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1204701000,Cotabato,ALAMADA,0.21905758754445184,4.840454487137466,NOT_SIGNIFICANT,0,0,51.042076770907094,MODERATE,59.64825733790565,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2030-05,1206302000,South Cotabato,BANGA,0.3893154747550343,11.72619674126898,HOT_SPOT_99,1,6,43.99155456921567,LOW,33.96702641126362,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
